SMILES,NAME
Cc1ccc(-c2n[nH]c(-c3ccccc3)n2)cc1,CHEMBL275850
Cc1cccc(-c2n[nH]c(-c3ccccc3)n2)c1,CHEMBL17944
c1ccc2sc(C3(N4CCCCCC4)CCCCC3)cc2c1,CHEMBL17945
C=C1CCOC2([C@@H](O)[C@@](C)(O)CO)NC(=O)[C@@]1(NOC)NC2=O,CHEMBL280004
O=C(CCc1cccc(O)c1)NCCc1cccc(O)c1,CHEMBL280475
O=C(CCc1cc(O)cc(O)c1)NCCc1cc(O)cc(O)c1,CHEMBL277092
c1nc(CN2CCCNCCNCCCNCC2)cnc1CN1CCCNCCNCCCNCC1,CHEMBL18128
NS(=O)(=O)c1cc(S(=O)(=O)[O-])c(NCc2ccco2)cc1Oc1cccc(Cl)c1.[K+],CHEMBL18259
CCCCC/C=C\C/C=C\C/C=C\C=C\C(CS)CCCC(=O)O,CHEMBL18379
CCC(CC)CC(=O)c1c(C(=O)OC)c(-c2ccc(OC)c(OC)c2)c2c(OC)c(OC)c(OC)cc2c1O,CHEMBL18380
NS(=O)(=O)c1cc(S(=O)(=O)[O-])c(NCc2ccco2)cc1S(=O)(=O)Cc1ccccc1.[K+],CHEMBL18240
O=C(O)CC1(Cc2nc3cc(F)ccc3n2Cc2ccc(Cl)cc2)CCCC1,CHEMBL18206
CCCCSc1cc(NCc2ccco2)c(S(=O)(=O)[O-])cc1S(N)(=O)=O.[K+],CHEMBL278897
O=C(O)CC1(Cc2nc3cc(F)ccc3n2Cc2ccc(Cl)cc2)CC1,CHEMBL18232
CC(C)(Cc1nc2cc(F)ccc2n1Cc1ccc(Cl)cc1)C(=O)O,CHEMBL18245
CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)NO,CHEMBL277539
CS(=O)(=O)c1ccc(N(CCCl)CCCl)cc1,CHEMBL274253
O=c1c2ccccc2c(S(=O)(=O)c2ccc(Br)cc2)c(O)n1Cc1ccccc1,CHEMBL18073
CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)cc2)c(=O)c2ccccc12,CHEMBL18148
NCc1ccccc1.NS(=O)(=O)c1cc(S(=O)(=O)O)c(NCc2ccccc2)cc1Cl,CHEMBL276917
CSc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccccc2)[nH]1,CHEMBL280105
c1ccc(-c2n[nH]c(-c3ccccc3)n2)cc1,CHEMBL280106
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,CHEMBL17976
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1cc(OC)c(OC(C)=O)cc1I)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,CHEMBL18058
C=C(C)[C@]12C[C@@H](C)[C@@]34OC(Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1I)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,CHEMBL18246
CSc1nc(-c2cccc(Cl)c2)c(-c2ccccc2)[nH]1,CHEMBL278690
Cc1ccc(C)c(-c2n[nH]c(-c3ccccc3)n2)c1,CHEMBL18161
C=C1CCOC2([C@@H](O)[C@@](C)(O)CO)NC(=O)[C@@]1(N(C)O)NC2=O,CHEMBL18191
CCc1ccccc1-c1n[nH]c(-c2ccc3c(c2)OCO3)n1,CHEMBL274709
c1ccc(COc2ccc(OCCCc3nnn[nH]3)cc2OCc2ccc3ccccc3n2)cc1,CHEMBL18108
Cc1cc(OCCCc2nnn[nH]2)cc(OCc2ccc3ccccc3n2)c1,CHEMBL275385
Cc1ccc(Oc2cc(NCc3ccco3)c(S(=O)(=O)[O-])cc2S(N)(=O)=O)cc1C.[K+],CHEMBL274934
NS(=O)(=O)c1cc(S(=O)(=O)[O-])c(NCc2ccco2)cc1[S+]([O-])C1CCCCC1.[Na+],CHEMBL273558
Cc1cccc(Oc2cc(NCc3ccco3)c(S(=O)(=O)[O-])cc2S(N)(=O)=O)c1.[K+],CHEMBL18547
CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OC)cc2)[C@H]1O,CHEMBL18219
Cc1ccccc1Nc1cc(NCc2ccco2)c(S(=O)(=O)[O-])cc1S(N)(=O)=O.[Na+],CHEMBL18018
CCCCC/C=C\C/C=C\C/C=C\C=C\C1CC(=O)CC(CC(=O)O)C1,CHEMBL17983
Cc1cc(N)cc(C)c1OCC(=O)N[C@H](Cc1ccccc1)[C@H](O)C[C@@H](Cc1ccccc1)NC(=O)[C@@H](C(C)C)N1CCCNC1=O,CHEMBL265968
CCN(C(=O)c1cn(-c2cc(OC)cc(OC)c2)c2cc(OC)ccc2c1=O)c1cc(F)cc(F)c1,CHEMBL17998
CCCC[S+]([O-])c1cc(NCc2ccco2)c(S(=O)(=O)[O-])cc1S(N)(=O)=O.[Na+],CHEMBL17999
NS(=O)(=O)c1cc(S(=O)(=O)[O-])c(NCc2ccco2)cc1S(=O)(=O)c1ccccc1.[K+],CHEMBL18218
CC(C)(CC(=O)O)Cc1nc2cc(Cl)ccc2n1Cc1ccc(Br)cc1,CHEMBL18093
NS(=O)(=O)c1cc(S(=O)(=O)[O-])c(NCc2ccco2)cc1[S+]([O-])c1ccccc1.[K+],CHEMBL276743
NS(=O)(=O)c1cc(S(=O)(=O)[O-])c(NCc2ccco2)cc1SC1CCCCC1.[Na+],CHEMBL277541
CC(C)(CC(=O)O)Cc1nc2cc(F)ccc2n1Cc1ccc(Cl)c(Cl)c1,CHEMBL18257
Cc1cn(C2C=CC(COP(=O)(NC(C)C(=O)OCc3ccccc3)Oc3ccccc3)O2)c(=O)[nH]c1=O,CHEMBL18099
c1coc(CNCCCCCCNCCSSCCNCCCCCCNCc2ccco2)c1,CHEMBL18357
c1ccc(-c2ccc(COc3cccc(OCCCc4nnn[nH]4)c3)nc2)cc1,CHEMBL18196
CCc1ccccc1-c1n[nH]c(-c2ccc(OC)cc2)n1,CHEMBL17980
C=CCOc1cccc(-c2nc(-c3ccccc3CC)n[nH]2)c1,CHEMBL274751
Cc1cc(Cl)ccc1-c1n[nH]c(-c2ccccc2)n1,CHEMBL17996
CCOc1cccc(-c2n[nH]c(-c3ccccc3CC)n2)c1,CHEMBL18023
Cc1ccccc1-c1n[nH]c(-c2ccc(-c3ccccc3)cc2)n1,CHEMBL18187
c1cc2c(cc1COCCCCCCNCCSSCCNCCCCCCOCc1ccc3c(c1)OCO3)OCO2,CHEMBL18034
c1ccc2c(c1)CN(CCCCCCNCCSSCCNCCCCCCN1CNc3ccccc3C1)CN2,CHEMBL418177
CN(CCCCCCN1CCCC1)CCSSCCN(C)CCCCCCN1CCCC1,CHEMBL278870
CN(CCCCCCN1CCCCC1)CCSSCCN(C)CCCCCCN1CCCCC1,CHEMBL18372
Cc1cc(C)cc(NC(=O)Cc2ccc(OC3(C(=O)N[C@H](CO)C(=O)O)CCCC3)cc2)c1,CHEMBL18387
CCC(C)N(c1nc(C)nc2c1sc(=S)n2-c1ccc(C(C)C)cc1Br)C(C)CC,CHEMBL18173
CCCN(CC1CC1)c1nc(C)nc2c1sc(=O)n2-c1ccc(C(C)C)cc1Br,CHEMBL273559
c1ncc(CN2CCCNCCNCCCNCC2)nc1CN1CCCNCCNCCCNCC1,CHEMBL415994
CC(C)(CC(=O)O)Cc1nc2cc(F)ccc2n1Cc1ccc(Br)cc1F,CHEMBL277516
c1cc(CN2CCCNCCNCCCNCC2)ncc1CN1CCCNCCNCCCNCC1,CHEMBL18397
CN(c1ccccc1)c1cc(NCc2ccccc2)c(S(=O)(=O)[O-])cc1S(N)(=O)=O.[Na+],CHEMBL278429
CC(C)(CC(=O)O)Cc1nc2ccccc2n1Cc1ccc(Br)cc1,CHEMBL275382
Cc1ccccc1OCC(=O)N[C@H](Cc1ccccc1)[C@H](O)C[C@@H](Cc1ccccc1)NC(=O)[C@@H](C(C)C)N1CCCNC1=O,CHEMBL18066
N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NS(=O)(=O)c3cccc(Br)c3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,CHEMBL18229
N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NS(=O)(=O)c3cccc(C(F)(F)F)c3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,CHEMBL278643
CCCCC/C=C\C/C=C\C/C=C\C=C\C1CCCC(=O)N1,CHEMBL17922
NS(=O)(=O)c1cc(S(=O)(=O)[O-])c(NCc2ccco2)cc1NCc1ccccc1.[K+],CHEMBL18292
Cc1cccc(Nc2cc(NCc3ccco3)c(S(=O)(=O)[O-])cc2S(N)(=O)=O)c1.[Na+],CHEMBL428858
CC(C)(CC(=O)O)Cc1nc2cc(Cl)ccc2n1Cc1ccc(Br)cc1F,CHEMBL429054
CCCCCCn1cncc1[C@H]1O[C@@H](C(C)(C)Oc2ccc(C)cc2[N+](=O)[O-])OC[C@H]1C/C=C\CCC(=O)O,CHEMBL278458
CC(C)(CC(=O)O)Cc1nc2cc(Cl)ccc2n1Cc1ccc(Cl)cc1F,CHEMBL18141
CSc1ccc(Cn2c(CC(C)(C)CC(=O)O)nc3cc(Cl)ccc32)cc1,CHEMBL18000
CC(C)(CC(=O)O)Cc1nc2cc(Br)ccc2n1Cc1ccc(Cl)cc1,CHEMBL278271
CCCCC/C=C\C/C=C\C/C=C\C=C\C(CCS)CCCC(=O)O,CHEMBL263073
CCCCC/C=C\C/C=C\C/C=C\C=C\C(O)CCCC(=O)NO,CHEMBL18129
CCCCC/C=C\C/C=C\C/C=C\C=C\C(CCCC(=O)O)OC(C)=O,CHEMBL275848
CCCCC/C=C\C/C=C\C/C=C\C=C\C(CCCC(=O)O)NO,CHEMBL17883
CN(c1ccccc1)c1cc(NCc2ccco2)c(S(=O)(=O)[O-])cc1S(=O)(=O)N(C)C.[K+],CHEMBL275374
COc1ccc(-c2[nH]c(SC(F)(F)C(F)F)nc2-c2ccccc2)cc1,CHEMBL17773
COc1ccc(-c2nc([S+]([O-])CC(F)(F)F)[nH]c2-c2ccc(OC)cc2)cc1,CHEMBL18149
c1csc(CNCCCCCCNCCSSCCNCCCCCCNCc2cccs2)c1,CHEMBL274250
c1ccc2[nH]c(COc3ccc(OCCCc4nnn[nH]4)cc3)nc2c1,CHEMBL18164
Cc1ccccc1-c1nc(-c2ccc(N(C)C)cc2)n[nH]1,CHEMBL17791
CN(CCCCCCN1CNc2ccccc2C1)CCSSCCN(C)CCCCCCN1CNc2ccccc2C1,CHEMBL17827
c1ccc2c(c1)CCC(COc1ccc(OCCCc3nnn[nH]3)cc1)N2,CHEMBL17803
CCc1ccccc1-c1n[nH]c(-c2ccccc2)n1,CHEMBL417631
c1cc(OCCCc2nnn[nH]2)cc(OCc2cc3ccccc3cn2)c1,CHEMBL17973
COc1ccc(-c2nc(S(=O)(=O)C(F)(F)C(Br)Br)[nH]c2-c2ccc(OC)cc2)cc1,CHEMBL279422
CC(=O)N(O)CCCc1ccccc1,CHEMBL18193
Cc1cc(C)cc(NC(=O)Cc2ccc(OC3(C(=O)N[C@@H](CO)C(=O)O)CCCC3)cc2)c1,CHEMBL17949
COc1ccc(-c2[nH]c(S(=O)(=O)C(F)(F)C(F)F)nc2-c2ccccc2Cl)cc1,CHEMBL278002
Nc1ncnc2c1ncn2C1C=CC(O)C1,CHEMBL17875
CC1CC(n2cnc3c(N)ncnc32)C(O)C1O,CHEMBL278403
C[C@H]1C[C@@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2C[C@H]3CCCC[C@H]3C[C@H]2C(=O)NC(C)(C)C)CS1(=O)=O,CHEMBL428519
COc1ccc(Cn2c(CC(C)(C)CC(=O)O)nc3ccccc32)cc1,CHEMBL17899
COC(=O)c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,CHEMBL18628
Nc1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,CHEMBL417454
CC(C)(CC(=O)O)Cc1nc2ccccc2n1Cc1ccc(F)cc1,CHEMBL18421
Cn1cncc1[C@H]1OC(C)(C)OC[C@H]1C/C=C\CCC(=O)O,CHEMBL18422
Cc1ccc(OC(C)(C)[C@H]2OC[C@@H](C/C=C\CCC(=O)O)[C@@H](c3cncn3C)O2)c([N+](=O)[O-])c1,CHEMBL278714
Cc1ccc(OC(C)(C)[C@H]2OC[C@@H](C/C=C\CCC(=O)O)[C@@H](c3cncs3)O2)c([N+](=O)[O-])c1,CHEMBL277167
CCCCC/C=C\C/C=C\C/C=C\C=C\C(CCCO)CCCC(=O)O,CHEMBL18435
CCCCn1ncnc1-c1ccccc1NCC1=NCCN1,CHEMBL18436
CC(C)(CC(=O)O)Cc1nc2cc(Cl)ccc2n1Cc1ccc(Cl)cc1,CHEMBL417820
COc1ccc2c(c1)nc(CC(C)(C)CC(=O)O)n2Cc1ccc(Cl)cc1,CHEMBL18698
CCN(C(=O)c1cn(-c2ccc(OC)cc2)c2cc(OC)ccc2c1=O)c1cc(F)cc(F)c1,CHEMBL18687
Brc1cccc(Br)c1N(Cc1ccccc1)C1=NCCN1,CHEMBL20241
COC[C@H]1OC(=O)C(=C(C)C)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)C(=O)CC[C@@H]34)[C@]21C,CHEMBL18596
CCCCC/C=C\C/C=C\C/C=C\C=C\C(N)CCCC(=O)O,CHEMBL18584
N=C(N)c1ccc(C2=NO[C@@H](CC(=O)NC[C@H](NS(=O)(=O)c3ccccc3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,CHEMBL277604
CCCCS(=O)(=O)N[C@@H](CNC(=O)CC1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O.O=C(O)C(F)(F)F,CHEMBL276296
CCCS(=O)(=O)N[C@@H](CNC(=O)CC1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O.O=C(O)C(F)(F)F,CHEMBL275370
COc1ccc(-c2nc(S(=O)(=O)CS(C)(=O)=O)[nH]c2-c2ccc(OC)cc2)cc1,CHEMBL18836
CCOc1ncnc2c1ncn2C1OC(CO)CC1F,CHEMBL275139
NC[C@@H](O)c1ccc(O)c(O)c1,CHEMBL18824
COc1ccc(-c2nc(SC(F)(F)C(F)F)[nH]c2-c2ccc(OC)cc2)cc1,CHEMBL18674
CN(C)c1ccc(-c2[nH]c(SC(F)(F)C(F)F)nc2-c2ccccc2)cc1,CHEMBL18675
c1ccc2nc(COc3ccc(OCCCc4nnn[nH]4)cc3)ncc2c1,CHEMBL18459
COc1ccc(-c2nc(SCC(C)=O)[nH]c2-c2ccc(OC)cc2)cc1,CHEMBL279558
COc1cccc(-c2n[nH]c(-c3ccc(C)cc3)n2)c1,CHEMBL277993
[2H]C([2H])(CC(=O)O)C(=O)CN,CHEMBL18851
COc1cccc(-c2n[nH]c(-c3cccc(C)c3)n2)c1,CHEMBL18514
CC(=O)N(O)c1ccc(-c2ccccc2)cc1,CHEMBL279548
COc1ccc(C(O)CNCCCCCCNCCSSCCNCCCCCCNCC(O)c2ccc(OC)cc2)cc1,CHEMBL18356
COc1ccccc1C(O)CNCCCCCCNCCSSCCNCCCCCCNCC(O)c1ccccc1OC,CHEMBL273325
OC(CNCCCCCCNCCSSCCNCCCCCCNCC(O)c1ccc2c(c1)OCO2)c1ccc2c(c1)OCO2,CHEMBL280476
OC(CNCCCCCCNCCSSCCNCCCCCCNCC(O)c1ccccc1)c1ccccc1,CHEMBL279172
Cn1cnc2c(N(C(N)=O)c3c(F)cccc3F)nc(-c3cc(F)cc(F)c3)nc21,CHEMBL18210
Cc1cc(C)cc(NC(=O)Cc2ccc(OC3(C(=O)NCC(=O)O)CCCC3)cc2)c1,CHEMBL18337
C[C@H](N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O,CHEMBL18338
C[C@@H]1C[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2C[C@H]3CCCC[C@H]3C[C@H]2C(=O)NC(C)(C)C)CS1(=O)=O,CHEMBL429193
CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](COS(=O)(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](COS(=O)(=O)O)C(=O)N[C@@H](COS(=O)(=O)O)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](COS(=O)(=O)O)C(=O)O)C1CCCCC1,CHEMBL414355
CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)O)C1CCCCC1,CHEMBL384704
CC(=O)N(O)C1CCC(c2ccccc2)CC1,CHEMBL441766
O=S(=O)(CC(F)(F)C(F)(F)F)c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,CHEMBL540444
O=S(=O)(c1nc(-c2ccc(F)cc2)c(-c2ccccc2)[nH]1)C(F)(F)C(F)F,CHEMBL277603
CSCC[C@H](NC(=O)C1(Oc2ccc(CC(=O)Nc3cc(C)cc(C)c3)cc2)CCCC1)C(=O)O,CHEMBL18409
[O-][S+](CC(F)(F)F)c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,CHEMBL279769
FC(F)C(F)(F)Sc1nc(-c2ccc(Cl)cc2)c(-c2ccc(C(F)(F)F)cc2)[nH]1,CHEMBL18465
FC(F)C(F)(F)Sc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccccc2)[nH]1,CHEMBL274005
COc1ccc(-c2[nH]c(S(=O)(=O)C(F)(F)C(F)F)nc2-c2ccc(F)cc2)cc1,CHEMBL18350
Cc1ccccc1-c1nc(N(C(N)=O)c2c(F)cccc2F)c2ncn(C)c2n1,CHEMBL18392
Cc1cc(C)cc(NC(=O)Cc2ccc(OC3(C(=O)N[C@@H](C)C(=O)O)CCCC3)cc2)c1,CHEMBL18319
c1ccc(-c2cccc(COc3ccc(OCCCc4nnn[nH]4)cc3)n2)cc1,CHEMBL18364
N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NS(=O)(=O)Cc3ccccc3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,CHEMBL277289
Cc1cc(C)cc(NC(=O)Cc2ccc(OC3(C(=O)N[C@H](C)C(=O)O)CCCC3)cc2)c1,CHEMBL18570
CS(=O)(=O)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)[nH]1,CHEMBL18656
COc1ccc(-c2nc([S+]([O-])CC(C)=O)[nH]c2-c2ccc(OC)cc2)cc1,CHEMBL276116
CC[S+]([O-])c1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1,CHEMBL417453
CC[S+]([O-])c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,CHEMBL18349
CNCCc1c[nH]c2ccc(O)cc12,CHEMBL277362
c1cc(OCCCc2nnn[nH]2)cc(OCc2ccc3ccccc3c2)c1,CHEMBL18223
CC(N)Cc1c[nH]c2ccc(O)cc12,CHEMBL275854
Cc1ccc(NC(=O)Nc2cc(C(C)(C)C)sc2C(=O)OCCCO)cc1,CHEMBL18282
CCCCCCCC=O,CHEMBL18407
COc1cc(NC(C)CCCN)c2nccc(C)c2c1OC,CHEMBL428518
CC1CCCC(C)[N+]1(C)CC(O)COC(c1ccccc1)c1ccccc1.[Cl-],CHEMBL18485
Cc1ccccc1C(OCC(O)CN1C(C)CCCC1C)c1ccccc1C,CHEMBL275387
Cc1ccccc1C(OCC(O)CN1CCCCC1)c1ccccc1C,CHEMBL18283
COC(=O)c1oc(C(C)(C)C)cc1NC(=O)Nc1ccc(F)cc1,CHEMBL18286
COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1cccc(Cl)c1Cl,CHEMBL278506
Cc1cc(C)cc(NC(=O)Cc2ccc(OC3(C(=O)N[C@H](CC(=O)O)C(=O)O)CCCC3)cc2)c1,CHEMBL18071
OCC1CC(F)C(n2cnc3c(Br)ncnc32)O1,CHEMBL418179
O=S(=O)(c1nc(-c2ccc(F)cc2)c(-c2ccc(C(F)(F)F)cc2)[nH]1)C(F)(F)C(F)F,CHEMBL418362
O=S(=O)(CCC(F)(F)C(F)(F)F)c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,CHEMBL276742
Cc1ccc(-c2[nH]c(S(=O)(=O)C(F)(F)C(F)F)nc2-c2ccccc2)cc1,CHEMBL18145
CS(=O)(=O)c1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccccc2)[nH]1,CHEMBL278482
CSCC[C@@H](NC(=O)C1(Oc2ccc(CC(=O)Nc3cc(C)cc(C)c3)cc2)CCCC1)C(=O)O,CHEMBL274475
COc1ccc(-c2nc(S(=O)(=O)C(C)C)[nH]c2-c2ccc(OC)cc2)cc1,CHEMBL276284
Cc1cc(C)cc(NC(=O)Cc2ccc(OC3(C(=O)N[C@H](Cc4ccc5[nH]ccc5c4)C(=O)O)CCCC3)cc2)c1,CHEMBL18333
FC(F)C(F)(F)Sc1nc(-c2cccc(Cl)c2)c(-c2cccc(Cl)c2)[nH]1,CHEMBL278692
COc1cccc(-c2nc(S(=O)(=O)C(F)(F)C(F)F)[nH]c2-c2cccc(OC)c2)c1,CHEMBL18269
Fc1ccc(-c2[nH]c(SC(F)(F)C(F)F)nc2-c2ccc(Cl)cc2)cc1,CHEMBL17994
O=[N+]([O-])c1ccc(-c2[nH]c(S(=O)(=O)C(F)(F)C(F)F)nc2-c2ccc(F)cc2)cc1,CHEMBL17995
CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCCNC(=O)CC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](Cc2ccc(OS(=O)(=O)O)cc2)C(=O)N[C@@H](CCCC)C(=O)N1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CHEMBL267329
CCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCCNC(=O)CC[C@@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](Cc2ccc(OS(=O)(=O)O)cc2)C(=O)N[C@@H](CCCC)C(=O)N1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CHEMBL266990
N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NS(=O)(=O)c3cccc4ccccc34)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,CHEMBL18323
C=CCS(=O)(=O)c1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1,CHEMBL18468
N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NS(=O)(=O)c3ccc(Br)cc3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,CHEMBL18391
CCCc1ccc(S(=O)(=O)N[C@@H](CNC(=O)CC2CC(c3ccc(C(=N)N)cc3)=NO2)C(=O)O)cc1.O=C(O)C(F)(F)F,CHEMBL18361
Cc1ccc(-c2nc(N(C(N)=O)c3c(F)cccc3F)c3ncn(C)c3n2)cc1,CHEMBL18189
Cc1cccc(-c2nc(N(C(N)=O)c3c(F)cccc3F)c3ncn(C)c3n2)c1,CHEMBL18200
CCCCNC(=O)Nc1cccc2c1CN(C)CC2c1ccc(C)cc1,CHEMBL262369
COc1ccc(-c2[nH]c(SC)nc2-c2ccccc2)cc1,CHEMBL275649
Cc1cc(C)cc(NC(=O)Cc2ccc(OC3(C(=O)N[C@@H](CC(C)C)C(=O)O)CCCC3)cc2)c1,CHEMBL278973
C=CSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1,CHEMBL18445
CCCCS(=O)(=O)c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,CHEMBL416907
CCCS(=O)(=O)c1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1,CHEMBL18655
Cc1ccc(NC(=O)Nc2cc(C(C)(C)C)sc2C(=O)OCCO)cc1,CHEMBL277806
CCCCCCCC(C#N)O[Si](C)(C)C,CHEMBL18581
CCCCCCC(O)CN,CHEMBL18542
CCCCCC(O)CN,CHEMBL18576
COc1ccc([C@@H]2Sc3ccccc3N(CCO)C[C@@H]2O)cc1,CHEMBL18348
CC(=O)N(CCC(=O)O)C(C)=O,CHEMBL18416
COc1ccc(-c2nc(SC(F)(F)C(F)Br)[nH]c2-c2ccc(OC)cc2)cc1,CHEMBL19053
CCOC(=O)CCN(C(C)=O)C(C)=O,CHEMBL18362
CCCCN(C(C)=O)C(C)=O,CHEMBL277143
N=C(N)c1ccc(NC(=O)c2ccc3c(c2)NC(CC(=O)O)C(=O)N(CCc2ccccc2)C3)cc1,CHEMBL18288
COc1ccc(C(c2ccc(C(C)C)cc(=O)c2O)c2c(O)oc3ccccc3c2=O)cc1,CHEMBL274946
COc1cc(-c2nn[nH]n2)ccc1OCc1cccc(OCc2ccc3ccccc3n2)c1,CHEMBL277831
CCOC(=O)COc1c(-c2ccc(OCC)c(OCC)c2)oc2cc(OCC)cc(OCC)c2c1=O,CHEMBL18822
Cc1cc(C)cc(NC(=O)Cc2ccc(OC3(C(=O)N[C@H](CCC(=O)O)C(=O)O)CCCC3)cc2)c1,CHEMBL19041
Fc1cccc(-c2nc(SC(F)(F)C(F)F)[nH]c2-c2ccccc2)c1,CHEMBL428356
FC(F)C(F)(F)Sc1nc(-c2cccc(Cl)c2)c(-c2ccccc2)[nH]1,CHEMBL19030
O=S(=O)(c1nc(-c2ccc(C(F)(F)F)cc2)c(-c2ccccc2)[nH]1)C(F)(F)C(F)F,CHEMBL278951
Cc1cc(C)cc(NC(=O)Cc2ccc(OC3(C(=O)N[C@H](CC(C)C)C(=O)O)CCCC3)cc2)c1,CHEMBL441592
Cc1ccc(-c2nc(S(=O)(=O)C(F)(F)C(F)F)[nH]c2-c2ccc(C)cc2)cc1,CHEMBL277338
CC(C)[C@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(=O)NCP(=O)(CNC(=O)[C@@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(C)C)NN,CHEMBL275123
COP(=O)(CNC(=O)[C@@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(C)C)CNC(=O)[C@@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(C)C,CHEMBL275161
FC(F)C(F)(F)Sc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,CHEMBL18834
CC(=O)N[C@@H](CS)C(=O)O,CHEMBL600
COc1ccc(-c2nc(SC(F)F)[nH]c2-c2ccc(OC)cc2)cc1,CHEMBL18608
CS(=O)(=O)c1nc(-c2ccc(Cl)cc2)c(-c2ccccc2)[nH]1,CHEMBL276325
O=S(=O)(c1nc(-c2cccc(F)c2)c(-c2ccccc2)[nH]1)C(F)(F)C(F)F,CHEMBL278252
Cn1cnc2c(N(C(N)=O)c3c(F)cccc3F)nc(-c3ccc(F)cc3F)nc21,CHEMBL18782
